ASV;host_species;Phylum;Class;Order;Family;Genus;Species;Prevalence;TotalAbundance;MeanAbundance;RelAbund;RelPrev;meanUniq;Sample_size;closeness;betweenness;degree;hubbiness;weighted_deg;sum_pos;sum_neg;Freq_won;Freq_lost;Proportion_positive;proportion_negative
ceea88f3e159593c98c7ea8a1ddf8bc7;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-005;D_6__uncultured rumen bacterium;24;213;0.000156618;0.015661765;0.176470588;0.017538547;136;0.011738516;390;28;0.24861104;1.239168592;19;9;5;5;0.678571429;0.321428571
cf06960190976b2dcf1f2ed1f0f89f8d;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;NA;18;144;0.000105882;0.010588235;0.132352941;0.036924259;136;0.010917227;881;27;0.346392159;1.527895563;21;6;2;4;0.777777778;0.222222222
cf06b4e6beaa172d655331be41bc661a;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;D_6__uncultured organism;22;319;0.000162755;0.01627551;0.112244898;0.032191826;196;1.57E-05;0;4;7.73E-05;0.369711991;2;2;2;0;0.5;0.5
cf24e31d769f1a6f2e9179012cfb5f7d;Spinyrat;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Millionella;D_6__Millionella massiliensis;78;1117;0.000569898;0.056989796;0.397959184;0.298629226;196;1.57E-05;0;1;2.51E-09;0.045880419;0;1;0;1;0;1
cf24e74fe7afee6e67fbb42984871655;Spinyrat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;D_6__uncultured bacterium;86;1086;0.000554082;0.055408163;0.43877551;0.126714855;196;1.57E-05;3908;7;0.000843181;0.281092234;6;1;0;1;0.857142857;0.142857143
cf31ecff482086deae6d11bf41b31c42;Stint;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum;D_6__uncultured bacterium;20;3969;0.004091753;0.409175258;0.206185567;0.006601859;97;0.000319584;2096;7;0.000780809;0.490242973;6;1;1;0;0.857142857;0.142857143
cf3325ad3547bdf07d215e9a6243fa42;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;42;386;0.000283824;0.028382353;0.308823529;0.087991731;136;0.012862188;70879;29;0.255580256;1.140669913;19;10;7;3;0.655172414;0.344827586
cf4273bc454e3994e78beb212f94dbd3;Spinyrat;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;D_6__uncultured bacterium;110;6242;0.003184694;0.318469388;0.56122449;0.136571906;196;1.57E-05;2193;5;0.000156495;0.21309967;5;0;0;0;1;0
cf45f83d74d3fad7c575aeafc2effbd6;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;18;132;9.71E-05;0.009705882;0.132352941;0.071654509;136;0.011563798;3696;27;0.219940461;0.996581435;18;9;4;5;0.666666667;0.333333333
cf4896637bf9cbd438e8205e4e1f2505;Spinyrat;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales S24-7 group;NA;NA;97;8856;0.004518367;0.451836735;0.494897959;0.061505108;196;1.57E-05;0;1;2.92E-05;0.033146095;1;0;0;0;1;0
cf56892b2120876b7ffbb91fdb6cfbf7;Flamingo;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Coenonia;D_6__Coenonia anatina;63;2710;0.000761236;0.076123596;0.176966292;0.586564561;356;3.98E-05;0;0;0;0;0;0;0;0;0;1
cf577baf498796d76ea386fcf0c3873c;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;38;170;0.000125;0.0125;0.279411765;0.0627866;136;0.01222487;8475;27;0.20255537;0.834851604;19;8;3;5;0.703703704;0.296296296
cf734dd3554e0796867f8e991a401beb;Meerkat;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;NA;6;24;5.45E-05;0.005454545;0.136363636;0.187105715;44;0.020897749;6395;13;0.035403511;0.452897654;10;3;0;3;0.769230769;0.230769231
cf7bd0deac1cface9d107ec6aac7508c;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae UCG-007;D_6__uncultured bacterium;58;749;0.000550735;0.055073529;0.426470588;0.02616017;136;0.011386289;95;26;0.27383218;1.279393508;15;11;8;3;0.576923077;0.423076923
cf9d18ba40c771cf3ac99f2deb37ed45;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;D_6__uncultured bacterium;14;84;6.18E-05;0.006176471;0.102941177;0.036497417;136;0.012115644;22954;27;0.147530701;0.88819373;14;13;2;11;0.518518519;0.481481481
cfb74c40e2b9b22d8b06ba893598a278;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;25;233;0.000118878;0.011887755;0.12755102;0.100506474;196;2.20E-06;0;0;0;0;0;0;0;0;0;1
cfb84df00e5e2fa281a72524edcc056d;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;NA;69;874;0.000383333;0.038333333;0.302631579;0.158182699;228;3.40E-05;1677;7;0.037743984;0.1675916;4;3;1;2;0.571428571;0.428571429
cfc1eb57d20444bbfaa4e38dff612cf0;Mouselemur;Cyanobacteria;Melainabacteria;Gastranaerophilales;uncultured bacterium;uncultured bacterium;D_6__uncultured bacterium;63;3456;0.001898901;0.18989011;0.346153846;0.337615107;182;3.25E-05;0;1;4.65E-18;0.110486345;0;1;0;1;0;1
cfc998fb43cc329a45d0a0f63840f320;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;17;87;6.40E-05;0.006397059;0.125;0.02413105;136;0.011272815;2061;30;0.338036423;1.554199021;23;7;2;5;0.766666667;0.233333333
d0193c298c981ba345a6f8a71cc6a29b;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;NA;62;1588;0.001167647;0.116764706;0.455882353;0.018874127;136;0.011700784;2337;29;0.316994725;1.275267579;18;11;9;2;0.620689655;0.379310345
d03829add32220211618cf25ab262ef5;Stint;Deferribacteres;Deferribacteres;Deferribacterales;Deferribacteraceae;Mucispirillum;D_6__uncultured bacterium;41;2487;0.002563918;0.256391753;0.422680412;0.016797686;97;0.000320129;215;5;0.002571199;0.514451544;5;0;0;0;1;0
d039ffee9e93545befc0b24c6b1adb8a;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] ventriosum group;NA;187;3826;0.00167807;0.167807018;0.820175439;0.075895497;228;3.40E-05;0;6;0.022123919;0.431294195;4;2;1;1;0.666666667;0.333333333
d04f7994593f92846c7e390cf5bac105;Human;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;76;11587;0.005082018;0.508201754;0.333333333;0.030762918;228;3.40E-05;0;3;0.000162481;0.129237345;3;0;0;0;1;0
d058b8d8d0cc8841705d3effe6f74d13;Meerkat;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;NA;37;1290;0.002931818;0.293181818;0.840909091;0.409726912;44;0.019810219;3790;8;0.046250982;0.447739263;5;3;2;1;0.625;0.375
d06a29b611198c7b59d7a44e4edf3968;Meerkat;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured bacterium;D_6__uncultured bacterium;8;65;0.000147727;0.014772727;0.181818182;0.152604324;44;0.011501018;0;8;0.118400438;1.18468886;6;2;0;2;0.75;0.25
d08265a47142de2acb6ed6c3acb609f6;Deer;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;CPla-4 termite group;D_6__uncultured bacterium;93;2082;0.001530882;0.153088235;0.683823529;0.23439594;136;0.012287174;34954;31;0.200824592;1.072231239;23;8;7;1;0.741935484;0.258064516
d084b32d5ad7ee012fef1f2de8889355;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Eubacterium] ventriosum group;D_6__uncultured bacterium;35;724;0.000369388;0.036938776;0.178571429;0.048092571;196;1.57E-05;2295;7;4.67E-05;0.428410589;6;1;1;0;0.857142857;0.142857143
d09cb85bd84d7f07b9eeba83fc034fc8;Spinyrat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;D_6__uncultured bacterium;39;871;0.000444388;0.044438776;0.198979592;0.020295628;196;1.57E-05;173;8;0.003561634;0.371750542;7;1;1;0;0.875;0.125
d0a297f3c8a63fd68a7512eb6dd879cb;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;NA;69;915;0.000672794;0.067279412;0.507352941;0.047644173;136;0.011197146;1740;31;0.475566259;1.851358059;21;10;7;3;0.677419355;0.322580645
d0aed61d08813866b81540ee79ea31df;Mouselemur;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae;Anaerobiospirillum;D_6__uncultured bacterium;36;10231;0.005621429;0.562142857;0.197802198;0.204084402;182;0.000211829;151;2;6.94E-06;0.2488039;2;0;0;0;1;0
d0b814fb06dc0480efa8cc6c74691ffa;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;32;212;9.30E-05;0.009298246;0.140350877;0.204651344;228;3.40E-05;1785;6;0.028591391;0.207524982;5;1;0;1;0.833333333;0.166666667
d0d65875ddb9b99a330a10b7ccffa5e2;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;45;698;0.000356122;0.035612245;0.229591837;0.183571586;196;1.57E-05;4020;4;0.000392909;0.119547799;3;1;1;0;0.75;0.25
d0de92fe66c5441b9379fd61f5c4f86e;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;NA;99;990;0.000727941;0.072794118;0.727941177;0.068739302;136;0.012520533;13696;24;0.166785719;0.928345597;17;7;6;1;0.708333333;0.291666667
d10ed71b533170d6a78980fa378b4b5c;Meerkat;Tenericutes;Mollicutes;Mollicutes RF39;uncultured Mollicutes bacterium;uncultured Mollicutes bacterium;D_6__uncultured Mollicutes bacterium;6;31;7.05E-05;0.007045455;0.136363636;0.172322979;44;0.020335158;2965;11;0.052622005;0.972473095;10;1;1;1;0.909090909;0.090909091
d114fb4c335125128be28401522dd41a;Carollia;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;NA;17;2734;0.001698137;0.169813665;0.105590062;0.06916777;161;0.000753841;0;1;0.000170372;0.027769494;1;0;0;0;1;0
d124b7a61bb14890e427e1e815b3072a;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;14;72;5.29E-05;0.005294118;0.102941177;0.080162916;136;0.011565773;1905;24;0.253461008;1.332144906;17;7;3;4;0.708333333;0.291666667
d12cf645d9869d9dcefa0c2423d4b0a2;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured organism;32;584;0.00025614;0.025614035;0.140350877;0.104854241;228;3.40E-05;2333;10;0.361552037;0.581048971;10;0;0;0;1;0
d135006b9cb9018065a94e5ad36549d1;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;NA;32;135;9.93E-05;0.009926471;0.235294118;0.038908447;136;0.012030186;1264;25;0.220561297;0.979156736;21;4;1;3;0.84;0.16
d146000ae0a916f9fd6a73b449643703;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;NA;50;1165;0.000856618;0.085661765;0.367647059;0.012996184;136;0.012087287;6971;30;0.255873054;1.159661636;23;7;6;1;0.766666667;0.233333333
d150d6fad77ceca71da50f4a347bbdee;Flamingo;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;D_6__uncultured bacterium;41;10009;0.002811517;0.281151685;0.115168539;0.083223424;356;0.00016899;0;4;0.001659672;0.366258529;4;0;0;0;1;0
d15a978738ea62885fac5331a373c88a;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;p-2534-18B5 gut group;uncultured bacterium;D_6__uncultured bacterium;23;428;0.000314706;0.031470588;0.169117647;0.276928755;136;0.01179968;415;29;0.299255628;1.308419626;28;1;1;0;0.965517241;0.034482759
d15bc449222795a9ff230013aa633686;Carollia;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA;49;7895;0.004903727;0.490372671;0.304347826;0.050114889;161;0.000760594;185;7;0.487102834;0.833410653;7;0;1;1;1;0
d15bc449222795a9ff230013aa633686;Spinyrat;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;NA;35;5956;0.003038776;0.303877551;0.178571429;0.163544706;196;1.57E-05;2059;7;0.018677414;0.359258197;5;2;1;1;0.714285714;0.285714286
d165143298f8ebbe06986cbe32647c2a;Deer;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured bacterium;D_6__uncultured bacterium;23;150;0.000110294;0.011029412;0.169117647;0.048182414;136;0.010751175;18;23;0.384294752;1.736555556;18;5;2;3;0.782608696;0.217391304
d19fbf42afe015913d5eede6fe39ea60;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;D_6__uncultured bacterium;21;210;0.000154412;0.015441176;0.154411765;0.038805233;136;0.012357617;4;21;0.21520509;1.002344415;10;11;10;1;0.476190476;0.523809524
d1ad0c1bb66e0f7cd75239a78b66c84b;Deer;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Romboutsia;NA;30;191;0.000140441;0.014044118;0.220588235;0.034293422;136;0.011865622;1636;29;0.240150711;1.317611676;23;6;2;4;0.793103448;0.206896552
d1bd394a7e7ca8aa9c29121c99588993;Flamingo;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;NA;91;3436;0.000965169;0.096516854;0.255617978;0.034229012;356;0.000167836;120;2;9.86E-05;0.072072479;2;0;0;0;1;0
d1c8a60b0057656aaa383ace83bc5231;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Butyrivibrio;D_6__uncultured organism;23;2136;0.000936842;0.093684211;0.100877193;0.082870304;228;3.40E-05;92;4;0.046832409;0.538890135;3;1;1;0;0.75;0.25
d1fe516e81b2872bcfce34712b95296c;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;D_6__uncultured bacterium;28;140;7.14E-05;0.007142857;0.142857143;0.139549465;196;1.57E-05;0;2;0.399778585;0.311942593;2;0;0;0;1;0
d2114e711bf28ab2a769267ba92d4077;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;uncultured;uncultured Bacteroidales bacterium;D_6__uncultured Bacteroidales bacterium;102;3299;0.002425735;0.242573529;0.75;0.039384845;136;0.011654355;792;17;0.13250519;0.72632083;13;4;4;0;0.764705882;0.235294118
d2214cb6b402e6ff43ec17f9bf02b3d4;Flamingo;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;NA;229;100644;0.028270787;2.827078652;0.643258427;0.052515862;356;4.11E-05;0;2;2.60E-17;0.236694835;2;0;0;0;1;0
d22497f5f6ce0c83924f4f9c6af685f2;Meerkat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;9;44;1.00E-04;0.01;0.204545455;0.116448825;44;0.019451411;22;10;0.08875275;1.183953747;8;2;0;2;0.8;0.2
d241d6109cf25ac144ba599a1f42250b;Deer;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;Clostridioides;NA;97;1403;0.001031618;0.103161765;0.713235294;0.08252358;136;0.01113283;469;20;0.239616517;1.324653962;14;6;4;2;0.7;0.3
d250e32b1e85d8340afe335d7597a80b;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;15;176;0.000129412;0.012941176;0.110294118;0.044672954;136;0.011951312;1838;29;0.208227577;1.27366591;19;10;10;0;0.655172414;0.344827586
d25fe86d7eff21d7da48bcbfa4083c9d;Mouselemur;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;21;1066;0.000585714;0.058571429;0.115384615;0.003743734;182;0.000213829;672;8;0.059835545;0.563067912;4;4;1;3;0.5;0.5
d262edeba055c1a77c1b52f210564334;Mouselemur;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;D_6__uncultured bacterium;139;15900;0.008736264;0.873626374;0.763736264;0.103352686;182;0.000213476;40;4;0.007991559;0.342932646;4;0;0;0;1;0
d28495ab569d8b1339e6d3e860e9d33d;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-013;NA;26;283;0.000144388;0.014438776;0.132653061;0.173885508;196;1.57E-05;1141;4;0.000178458;0.183988807;4;0;0;0;1;0
d28a63e2283b0f534a5da77abf57624c;Deer;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured rumen bacterium;D_6__uncultured rumen bacterium;47;162;0.000119118;0.011911765;0.345588235;0.178293828;136;0.012404315;13295;29;0.233240994;1.28403074;18;11;2;9;0.620689655;0.379310345
d2aa006e4900576de5310565d247db9c;Spinyrat;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales S24-7 group;NA;NA;137;5298;0.002703061;0.270306122;0.698979592;0.125455887;196;1.57E-05;22191;14;0.003091196;0.593283883;12;2;1;1;0.857142857;0.142857143
d2af52fc6f48ab4d05c96dad9527d8a2;Deer;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;NA;NA;35;8054;0.005922059;0.592205882;0.257352941;0.132700276;136;0.01122514;0;18;0.174402703;1.20364006;13;5;4;1;0.722222222;0.277777778
d2c206f25d59a47f67a818755400c9fc;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;D_6__uncultured bacterium;78;1365;0.001003676;0.100367647;0.573529412;0.026913982;136;0.011613163;992;27;0.225096782;1.176733271;19;8;7;1;0.703703704;0.296296296
d2c624b452565c75c31b26da1900a24b;Meerkat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix;D_6__uncultured bacterium;7;18;4.09E-05;0.004090909;0.159090909;0.134011652;44;0.017307404;964;11;0.022239357;0.52571045;6;5;0;5;0.545454545;0.454545455
d2cced9d2b0d948e09bcc86604dc1e99;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;NA;26;152;7.76E-05;0.007755102;0.132653061;0.03891617;196;1.57E-05;1071;4;0.00033345;0.250834304;4;0;0;0;1;0
d31a38dc1065fffd61519d460548d859;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;27;75;5.51E-05;0.005514706;0.198529412;0.079507418;136;0.012298452;4978;28;0.184129366;0.945848048;19;9;0;9;0.678571429;0.321428571
d328c1ea211961b037bed9fe7dd0ab9b;Meerkat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae UCG-004;D_6__gut metagenome;8;41;9.32E-05;0.009318182;0.181818182;0.153855608;44;0.01613451;454;7;0.030118618;0.475496086;6;1;0;1;0.857142857;0.142857143
d3292146645312dcdd570542b9c6b0b3;Meerkat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;D_6__uncultured organism;25;116;0.000263636;0.026363636;0.568181818;0.119504147;44;0.015556688;20;8;0.074682712;0.792544905;7;1;0;1;0.875;0.125
d33d037914391243a664e78b0865819d;Human;Bacteroidetes;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;D_6__Parabacteroides distasonis;101;6204;0.002721053;0.272105263;0.442982456;0.058555523;228;3.40E-05;0;1;3.04E-05;0.059454749;1;0;0;0;1;0
d37a2c4cde8dee94466a4f3c6755ea99;Deer;Firmicutes;Clostridia;Clostridiales;Family XIII;Mogibacterium;D_6__uncultured rumen bacterium;94;1755;0.001290441;0.129044118;0.691176471;0.22608366;136;0.01217221;6830;26;0.129744114;0.766495518;21;5;5;0;0.807692308;0.192307692
d3806903c9e8977edadeb16b5f2ad52a;Meerkat;Firmicutes;Clostridia;Clostridiales;Family XIII;[Eubacterium] brachy group;D_6__uncultured bacterium;7;28;6.36E-05;0.006363636;0.159090909;0.152925876;44;0.019856778;635;12;0.24701603;1.408611894;8;4;1;3;0.666666667;0.333333333
d3c127172896668441fc87c14ccc9801;Stint;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Vibrionimonas;NA;26;2848;0.002936082;0.293608247;0.268041237;0.303190916;97;0.000321827;2528;12;0.058811048;0.669805596;10;2;2;0;0.833333333;0.166666667
d3c9e1d09df253d6c5c96b02327d1fc1;Deer;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uncultured bacterium;D_6__uncultured bacterium;15;37;2.72E-05;0.002720588;0.110294118;0.170609198;136;0.01151404;612;22;0.336033777;1.851983069;20;2;0;2;0.909090909;0.090909091
d3d8741754d280276743663637176f98;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;36;541;0.001229545;0.122954545;0.818181818;0.008174134;44;0.01796244;458;11;0.046547586;0.926852961;8;3;3;0;0.727272727;0.272727273
d3ebb051dac9affb2788cc01a593b2e2;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Muribaculaceae;uncultured bacterium;D_6__uncultured bacterium;36;222;0.000163235;0.016323529;0.264705882;0.275170695;136;0.012458722;13254;37;0.342668723;1.565373352;31;6;3;3;0.837837838;0.162162162
d3f15f26540c2d1c8bf24edecabf0bb6;Carollia;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;NA;49;3883;0.002411801;0.241180124;0.304347826;0.091256693;161;0.000763895;522;6;0.106494421;0.359819121;5;1;0;2;0.833333333;0.166666667
d3f15f26540c2d1c8bf24edecabf0bb6;Mouselemur;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;NA;19;128;7.03E-05;0.007032967;0.104395604;0.253824504;182;0.000212646;0;2;0.001016889;0.598325754;1;1;0;2;0.5;0.5
d3f1d99ffce8ccadfd2ee75f7b86b0c5;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 5;NA;171;3377;0.00148114;0.148114035;0.75;0.109457649;228;3.40E-05;619;7;0.077989464;0.282863576;5;2;0;2;0.714285714;0.285714286
d3f652a4049838b805292e26159c1e1e;Spinyrat;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales S24-7 group;NA;NA;126;11644;0.005940816;0.594081633;0.642857143;0.047569925;196;1.57E-05;785;4;0.007709946;0.076374336;3;1;1;0;0.75;0.25
d445976f9fbde1b5b4fd01416784e181;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae UCG-001;D_6__uncultured bacterium;31;154;0.000113235;0.011323529;0.227941177;0.14983756;136;0.011689052;75;26;0.293717856;1.438488796;20;6;1;5;0.769230769;0.230769231
d46e2205f0c6ecf67b51f83d111c509c;Meerkat;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;NA;22;2746;0.006240909;0.624090909;0.5;0.105440562;44;0.017913653;82;8;0.051642761;0.685169402;6;2;2;0;0.75;0.25
d46e2205f0c6ecf67b51f83d111c509c;Carollia;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;NA;68;144130;0.089521739;8.952173913;0.422360248;0.064418845;161;8.82E-05;0;0;0;0;0;0;2;0;0;1
d46e2205f0c6ecf67b51f83d111c509c;Spinyrat;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;NA;137;64307;0.032809694;3.280969388;0.698979592;0.275439731;196;1.57E-05;579;3;0.098977954;0.094841615;3;0;2;0;1;0
d46e2205f0c6ecf67b51f83d111c509c;Mouselemur;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;NA;27;4912;0.002698901;0.26989011;0.148351648;0.141712803;182;0.000213808;0;2;0.008039735;0.283659432;2;0;2;0;1;0
d46e2205f0c6ecf67b51f83d111c509c;Flamingo;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Escherichia-Shigella;NA;171;22224;0.006242697;0.624269663;0.480337079;0.140971198;356;0.000169128;120;2;0.002748573;0.114255078;2;0;2;0;1;0
d4807c6d315812530bd38e3188c5e26f;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;21;180;9.18E-05;0.009183673;0.107142857;0.019389908;196;1.57E-05;579;3;2.51E-05;0.203262082;1;2;1;1;0.333333333;0.666666667
d4911ec740927dd16d9a1ce0ef55cc77;Stint;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;NA;NA;16;4215;0.004345361;0.434536082;0.164948454;0.136386857;97;0.000322126;0;2;0.012969962;0.318888326;2;0;0;0;1;0
d492aa7f1520e9eaa916002d63c048ac;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group;NA;28;115;8.46E-05;0.008455882;0.205882353;0.082651968;136;0.012477795;21794;25;0.235184463;1.102135496;19;6;0;6;0.76;0.24
